photo_by,filename,fullpath,r_vertical_mean,r_vertical_variance,r_vertical_skewness,r_vertical_kurtosis,g_vertical_mean,g_vertical_variance,g_vertical_skewness,g_vertical_kurtosis,b_vertical_mean,b_vertical_variance,b_vertical_skewness,b_vertical_kurtosis,r_horizontal_mean,r_horizontal_variance,r_horizontal_skewness,r_horizontal_kurtosis,g_horizontal_mean,g_horizontal_variance,g_horizontal_skewness,g_horizontal_kurtosis,b_horizontal_mean,b_horizontal_variance,b_horizontal_skewness,b_horizontal_kurtosis,r_diagonal_mean,r_diagonal_variance,r_diagonal_skewness,r_diagonal_kurtosis,g_diagonal_mean,g_diagonal_variance,g_diagonal_skewness,g_diagonal_kurtosis,b_diagonal_mean,b_diagonal_variance,b_diagonal_skewness,b_diagonal_kurtosis,took_by_motox
iP4s,(iP4s)90.jpg,train/iPhone-4s/(iP4s)90.jpg,0.006126627578,101.4905506,0.2759557653,33.83245678,-0.01280372628,103.1369939,0.2321622816,32.99009351,-0.02834845184,102.8041258,0.1600115294,32.62445707,0.05233163396,77.85191176,0.1276536066,29.97872251,0.05581809669,80.7065405,0.1318027676,28.60845271,0.04527331746,81.30558614,0.1471281663,27.77797594,-0.0102786225,12.24309052,0.2415917469,26.78408345,-0.007916750695,12.25422117,0.2375104963,26.76224381,-0.008666519575,12.27084017,0.2317130436,26.66812435,0
iP4s,(iP4s)201.jpg,train/iPhone-4s/(iP4s)201.jpg,0.05082788436,101.9239178,0.03520735301,36.4564279,0.0303381847,104.3717456,0.05137358347,36.25660666,0.01606159561,104.2941292,0.0008072678125,34.892864,0.04154743536,56.35299708,0.2754900283,50.68888797,0.04022220514,58.57500448,0.4113661007,51.89492411,0.03327979208,58.02746672,0.4505308888,50.21335766,0.01312345129,10.92539025,0.3717209635,19.66595037,0.01163539468,10.97815277,0.3683994093,19.50568427,0.01068370735,10.95957218,0.3356967101,18.81227051,0
iP4s,(iP4s)48.jpg,train/iPhone-4s/(iP4s)48.jpg,-0.03860741912,129.3854966,-0.2893121948,24.88410509,-0.02877197517,133.5772263,-0.2822220966,24.57543165,-0.03115581091,130.6055707,-0.2929671486,24.71932838,0.03637842288,135.6132652,0.2391172887,27.81555053,0.06437907082,142.1554875,0.2650365439,28.37823675,0.05784854394,136.703946,0.2655705806,27.81688217,-0.007893039629,21.91619196,0.1676837095,13.51216603,0.001940813185,22.08967623,0.1701343482,13.32263031,0.0150535321,21.87446228,0.1997917951,13.71022427,0
iP4s,(iP4s)80.jpg,train/iPhone-4s/(iP4s)80.jpg,0.002278383894,157.3813885,-0.03518137663,26.55000396,0.008783078186,155.4591742,-0.1212145129,25.77702111,0.006874867717,154.2586111,-0.1268129138,25.78086836,0.05489433226,156.8789478,0.3720793703,26.62706927,0.07324023953,154.6360099,0.4775422884,26.5022099,0.0621063963,152.5275543,0.5287249683,26.62774744,-0.009223355251,26.6406174,0.3549315443,23.07539817,-0.008680496625,26.59932805,0.3579063976,22.67802826,-0.01106108769,26.66266648,0.3366365055,22.56385531,0
iP4s,(iP4s)226.jpg,train/iPhone-4s/(iP4s)226.jpg,0.05984370539,69.99783949,-0.4254701135,39.91419001,0.053818973,71.61732111,-0.4570956598,40.84193431,0.04568214617,70.40186136,-0.4545178311,40.65691461,-0.04142981599,53.820023,-0.5723095487,31.5931443,-0.03621587728,57.67176232,-0.6970261688,35.74473107,-0.0376300552,53.80290286,-0.5654138599,34.15488199,-0.004543040328,15.34322525,0.2844627214,18.78889141,-0.005328251012,15.35888178,0.2802085806,18.80366552,-0.004181883348,15.30576105,0.279286801,18.49862521,0
iP4s,(iP4s)141.jpg,train/iPhone-4s/(iP4s)141.jpg,0.04192971391,163.2514946,-0.1605115257,6.997055357,0.06622294942,175.5442791,-0.1115430821,6.991548226,0.06557454535,175.4263486,-0.1349164021,6.884290853,0.09366392259,151.7712515,-0.02585350367,8.801005864,0.1232207653,165.9174169,-0.04124194199,8.905852283,0.1217225378,165.1295761,-0.023805614,8.695333165,0.01809204287,31.35478521,-6.15E-05,4.159388474,0.0235440906,31.76524136,0.005174114231,4.053901228,0.0285858121,31.6308997,0.006164585114,4.019952767,0
iP4s,(iP4s)175.jpg,train/iPhone-4s/(iP4s)175.jpg,0.01303459719,17.76570779,0.6721985032,51.87128875,0.01575366373,18.58133921,0.4924298176,54.87986373,0.009073133165,18.46904439,0.5694147639,52.5160759,0.03939200583,14.40398088,-0.3073884477,41.13807902,0.03702857408,14.4820053,-0.5154961909,42.13816804,0.0257715893,14.39099384,-0.5164862627,37.30864536,-0.005610038317,3.304352853,0.09171760012,8.691927122,-0.005075416167,3.273568873,0.1065042388,9.735337052,-0.005797230947,3.2947999,0.1001600681,9.590004829,0
iP4s,(iP4s)136.jpg,train/iPhone-4s/(iP4s)136.jpg,0.008910837155,59.13840789,-0.6854949939,59.08646762,0.004619726908,60.78144033,-0.7485247612,59.94555175,0.003127240072,59.08304093,-0.6883643911,58.8329331,0.0587740555,43.08093558,0.2835343253,41.85512421,0.06505948483,45.22479768,0.1916298237,43.08537151,0.05944535947,44.78967813,0.2504758108,40.99136569,0.04169478716,8.544886112,0.5825134658,21.33200365,0.04298416999,8.48707792,0.585010808,21.73071987,0.05130475759,8.338033698,0.6317950333,22.12282216,0
iP4s,(iP4s)121.jpg,train/iPhone-4s/(iP4s)121.jpg,0.09097633561,94.00132513,0.2774279807,41.49881822,0.077363126,97.40383924,0.1415649649,43.08009427,0.07616038215,94.85281358,0.3151247021,41.59799457,0.1301581553,121.3126261,0.4892657785,34.99345903,0.126554822,130.512189,0.5190948913,36.54340856,0.1041234668,123.9079064,0.5239520361,35.42374093,0.009416787635,11.55211823,0.1890682389,11.42546288,0.00981363601,11.50680149,0.1934243923,11.53068465,0.0162498178,11.40684772,0.1938695717,11.7104844,0
iP4s,(iP4s)13.jpg,train/iPhone-4s/(iP4s)13.jpg,0.1340740067,101.565133,-0.2353115705,15.0929095,0.1384482929,102.8597687,-0.28344309,15.66633732,0.1408526262,101.3948715,-0.2547956719,15.38598498,0.1125380251,85.82370616,-0.01880219221,25.53356723,0.1178751989,89.65257434,-0.08339083901,27.5750708,0.11830465,87.15749806,-0.04097382443,26.50706508,0.02447231646,17.22569528,0.3355120105,11.40173128,0.02308259837,17.32060114,0.3004463526,11.97418669,0.0233079783,17.25784858,0.2918291537,11.85005103,0
iP4s,(iP4s)12.jpg,train/iPhone-4s/(iP4s)12.jpg,0.1208203318,129.1633822,-0.2603768019,12.13312537,0.1259015821,134.0094828,-0.3172041466,12.93577958,0.1266694775,133.3473862,-0.2915833185,13.20720586,0.1260749537,95.43287387,0.094747384,17.56988709,0.1347688034,102.5755833,0.1052187847,20.51102037,0.1336371927,101.4610386,0.1095396148,20.56409525,0.05377694825,22.87200508,0.3506249122,9.819380396,0.05166042358,23.21357201,0.3457549496,10.70487309,0.04991304278,23.21810622,0.3387769704,10.7654131,0
iP4s,(iP4s)84.jpg,train/iPhone-4s/(iP4s)84.jpg,0.07166233045,32.64169612,0.5534377564,60.99917559,0.0556881538,33.53609475,0.4938522528,60.75398584,0.04741885699,32.46018007,0.3566747654,62.35057387,0.06913756986,42.2056653,0.07207522304,45.43453177,0.06663255809,44.1864677,0.1319925629,46.34396405,0.05490066561,42.27464837,0.1238077286,46.82570939,-0.003105650522,6.065793681,0.06810610152,27.4465503,-0.005231410025,6.248868945,0.05680981137,25.98247037,0.0007278049443,6.202358197,0.04639061592,26.50334388,0
iP4s,(iP4s)53.jpg,train/iPhone-4s/(iP4s)53.jpg,-0.07920762857,169.3433846,-0.185722856,8.767943938,-0.05606578373,176.843503,-0.1678809798,8.580002806,-0.06281888264,176.074466,-0.1671907013,8.776011745,0.05953830061,234.8540267,-0.001424807722,7.937682253,0.1166211331,248.4810162,0.04256205067,7.799025652,0.1103188564,246.4538206,0.06737935315,7.677241198,0.06080615629,38.57771094,0.09409022598,4.668653793,0.09247216071,39.19933954,0.1057075028,4.549916077,0.1087374531,38.94040486,0.1014575618,4.623115778,0
iP4s,(iP4s)266.jpg,train/iPhone-4s/(iP4s)266.jpg,0.04848997321,86.15141474,-0.3070500105,21.50898359,0.04434562199,86.91264982,-0.3161174588,21.46943739,0.04876686231,85.74686829,-0.2275615426,21.71006515,0.05509100931,68.25890417,0.02654286581,27.35972229,0.06707445749,70.16255816,-0.03732139073,27.08584379,0.07492672033,70.13683021,-0.05274842753,26.97474722,0.02515868943,13.32680539,0.1658637966,21.38040302,0.02663651285,13.18897915,0.1774424488,21.22357414,0.02525053862,13.22639587,0.1698252648,21.10148199,0
iP4s,(iP4s)70.jpg,train/iPhone-4s/(iP4s)70.jpg,0.005356205111,118.8265916,-0.1708129778,16.56591592,0.02033248905,123.3103299,-0.1775202142,16.33505381,0.02193273645,124.2698869,-0.1791595773,16.30170651,0.04710674448,120.4483517,0.07012262046,15.27409179,0.05827178648,130.5240469,0.07560356442,15.22751512,0.03939958713,130.7972438,0.06532406575,15.09202085,0.01213257831,20.14906654,0.117579222,8.79593341,0.01795227237,20.25083344,0.1196489646,8.735007545,0.01835361337,20.24954671,0.1203324097,8.732981224,0
iP4s,(iP4s)187.jpg,train/iPhone-4s/(iP4s)187.jpg,0.08635735747,108.2504784,-0.143479156,51.72457269,0.08704778628,111.1584972,-0.1164512525,52.37581394,0.0776221694,109.5011595,-0.04343051014,51.70528061,0.07455504936,78.34547251,0.7841530867,61.27292468,0.07389750405,82.38055316,0.7769556923,62.93491482,0.06096892028,80.72835402,0.7462356667,61.48460164,0.006103228499,12.41653237,0.6744543965,49.63272164,0.004212832529,12.47424214,0.636476127,49.66749462,0.004654607135,12.38359756,0.5961779503,49.30784054,0
iP4s,(iP4s)188.jpg,train/iPhone-4s/(iP4s)188.jpg,0.07114439965,127.3988799,-0.3071946309,37.40214178,0.05348645649,131.7631211,-0.2638208606,36.98826146,0.0444850493,127.7748257,-0.2566995732,36.58832138,0.09526766425,80.09871808,0.7944055036,46.77862164,0.09582774459,84.96807206,0.7252772863,47.26429188,0.08854267543,80.18704534,0.7802301063,46.01276441,0.01864014289,11.79446858,0.4615490472,30.30350383,0.01375965664,12.06572706,0.4283542368,28.98681937,0.01363710787,11.95536601,0.4198584084,28.64456272,0
iP4s,(iP4s)60.jpg,train/iPhone-4s/(iP4s)60.jpg,0.01307705872,194.1574397,-0.1425953525,15.8262741,0.005163053516,190.3358953,-0.1065293127,14.53440996,9.57E-05,187.5398905,-0.1158131658,14.24039959,0.02390618355,178.3160633,-0.01795926368,14.81128858,0.03884100432,174.7010741,0.02284016418,13.62522853,0.03708373351,171.5175245,0.02278598506,13.18989192,0.03376780327,33.50511434,0.2218072814,11.63373554,0.03773254316,33.78758321,0.2108942124,11.31332011,0.03883548214,33.75138069,0.2100069795,11.31460801,0
iP4s,(iP4s)225.jpg,train/iPhone-4s/(iP4s)225.jpg,0.06447728455,22.55619952,-0.3191517706,50.34114872,0.06192060761,23.1931336,-0.3231152335,52.13373983,0.04895436693,22.19942657,-0.3022507333,53.50017682,0.05007636835,20.26426461,0.02437507446,27.4160988,0.05905465725,21.28987134,-0.04721094027,28.78094622,0.05020628004,19.84682352,0.03789136638,27.51945218,0.009590003215,5.259062375,0.2923155882,16.58124621,0.008834493761,5.269101958,0.2965335117,16.54190374,0.0126711939,5.165808919,0.3224636905,15.84983084,0
iP4s,(iP4s)166.jpg,train/iPhone-4s/(iP4s)166.jpg,0.01906054633,136.9514145,0.1979209263,16.20165585,0.01188270734,139.4044411,0.2467063125,16.12861756,0.00771979285,139.0087222,0.2639357475,15.92037143,0.04229892017,141.5281565,-0.3131938003,18.23273664,0.05005674433,145.6727328,-0.469116014,18.83464,0.04602327353,144.9160078,-0.4946559183,18.70988282,0.007089608862,19.61608592,0.2542898424,13.33688623,0.006027852267,19.63813117,0.2495451926,13.29871436,0.00551294774,19.65748272,0.2469746378,13.22313121,0
iP4s,(iP4s)78.jpg,train/iPhone-4s/(iP4s)78.jpg,0.01179126374,52.82914961,0.1704228158,37.28310789,0.004733415232,53.74213698,0.1490247764,38.10382291,0.004028946969,54.02273962,0.156264401,39.13211331,0.05300983285,76.07909077,-0.003045241333,37.82388515,0.05631914896,78.7260119,0.04811739126,40.06292182,0.05849307936,78.71329273,0.08560985683,40.81375291,-0.01423263002,9.739630127,0.18597662,27.3375715,-0.01351356073,9.708807098,0.2146998564,28.0315295,-0.01340299229,9.711694962,0.2074987369,27.96294235,0
iP4s,(iP4s)125.jpg,train/iPhone-4s/(iP4s)125.jpg,0.01607235919,45.40394178,-1.588057109,37.91650069,0.01816277048,45.58615962,-1.459256744,37.75031298,0.02328676313,41.231745,-1.206118499,34.83514758,-0.04533821091,30.31528905,0.3668803405,31.46594815,-0.03406300604,30.24468746,0.2841455536,32.91655718,-0.03011679822,28.26931963,0.07666198285,26.8377617,0.0005820442833,8.504716915,0.08800109802,7.431834547,0.001456358659,8.461004032,0.0902009949,7.504685913,0.001089211515,8.476303971,0.09100577122,7.447752069,0
iP4s,(iP4s)79.jpg,train/iPhone-4s/(iP4s)79.jpg,0.02441896656,37.23151472,0.7933085473,46.43927478,0.01666092401,38.09222321,0.7651968216,48.14100203,0.01730945288,37.71798113,0.8116455077,50.11495215,0.06766770213,50.24663946,0.2610955167,47.36876352,0.07261520334,52.63275845,0.3426491851,51.11035294,0.06962283555,51.23450296,0.3952896521,52.06048912,-0.004439210816,5.748640493,-0.06567198687,21.71047753,-0.004336629255,5.73192921,-0.07453017911,21.70726415,0.01000332454,5.62489282,-0.09726969427,23.06441667,0
iP4s,(iP4s)65.jpg,train/iPhone-4s/(iP4s)65.jpg,0.003507709092,98.6408223,-0.5835800129,18.71988345,-0.01599239673,100.4525711,-0.6008402507,18.57804152,-0.03199980008,99.73882162,-0.6109608384,18.60982043,-0.04655614855,32.89214586,0.07073718929,16.41867452,-0.04637650603,33.91880004,0.1168092854,16.99946572,-0.05033322784,33.50888062,0.09385896433,16.10551702,-0.004516084589,11.91864366,-0.02047035624,8.577895832,-0.005948981772,12.00739129,-0.01763013681,8.419612165,-0.006178105551,12.0174757,-0.01784052626,8.362705654,0
iP4s,(iP4s)87.jpg,train/iPhone-4s/(iP4s)87.jpg,0.04862858936,41.23052713,0.2862030272,14.17547183,0.05533398535,39.6608614,0.4197754502,14.74075692,0.07369936065,40.1974597,0.5472839863,12.42024012,-0.00975598068,23.92009183,0.07147020559,20.89596624,0.00650347754,22.94880094,-0.2527785942,23.01987036,0.01655618974,20.57208013,-0.1915119869,15.64127836,-0.006745923194,6.447209849,0.02929421479,5.719962648,-0.006859736313,6.385976593,0.01810171143,5.940559089,-0.008293881447,6.445668311,0.002705002469,5.780050843,0
iP4s,(iP4s)101.jpg,train/iPhone-4s/(iP4s)101.jpg,0.09535792229,174.428687,-0.203325663,13.44051817,0.0631832843,178.9146498,-0.2391822933,13.45917066,0.05051408712,176.1214037,-0.2324101097,13.53420919,-0.01703627643,114.521058,0.4777107695,17.99954138,-0.01281517623,118.3484168,0.4844837204,18.31543246,-0.002617140156,114.5254289,0.4834526309,17.79074696,0.1056407878,27.77291595,0.427956493,9.675561914,0.09959097162,28.29858008,0.4004214215,9.363287577,0.1103994741,28.06451488,0.4057875526,9.448240417,0
iP4s,(iP4s)263.jpg,train/iPhone-4s/(iP4s)263.jpg,0.08032289106,129.974701,1.115624097,32.44483156,0.0889801758,130.3614922,1.134509769,33.36816775,0.09225635881,113.7869718,1.38232308,39.11892158,0.00860415323,53.20874804,0.9944057182,95.28026657,0.01684714948,55.26997002,1.263725421,102.4415755,0.00200467707,51.41308684,1.304762173,107.1181107,0.00148655907,8.796572315,0.1198738867,21.90352928,0.002948408713,8.742079174,0.1225238291,22.21346261,0.009131256477,8.169229733,0.0986517755,23.91367279,0
iP4s,(iP4s)118.jpg,train/iPhone-4s/(iP4s)118.jpg,0.006421611963,39.59772223,1.077213564,101.5525061,0.003247448939,40.19326553,1.001419425,101.7645215,0.001550734943,38.5982684,0.8861747578,97.14135505,0.00100984184,24.05271699,-0.1180123273,82.75495642,0.004510687202,24.70458869,-0.1399760593,84.35007419,0.007938402643,23.61340312,-0.02085790115,75.09809189,0.004939139932,5.037241539,0.719916724,30.81482727,0.00513756412,5.001507087,0.7168963426,31.07712316,0.005684166598,4.956882686,0.6766480549,30.4119504,0
iP4s,(iP4s)213.jpg,train/iPhone-4s/(iP4s)213.jpg,0.05646578318,178.4992605,-0.2462028454,16.52691687,0.04763731079,180.4632814,-0.2574443145,16.66895508,0.04771883318,177.9482029,-0.2118264934,16.62999304,0.0224419004,108.8181908,0.2363371047,22.46890016,0.03454565104,109.9971854,0.2780060514,22.82921543,0.03571298428,108.2061449,0.3032831393,22.88806104,0.02299923526,26.70661216,0.2224171115,12.91342132,0.02318542952,26.65945098,0.2218856587,12.9352703,0.02725599566,26.44153127,0.2261459099,12.93956824,0
iP4s,(iP4s)145.jpg,train/iPhone-4s/(iP4s)145.jpg,0.02572628868,83.94285627,-0.3188097197,14.28566568,0.04017044638,86.70599025,-0.3776248281,14.51711936,0.04130124585,84.88663751,-0.3573593408,14.43279263,0.08433605145,72.156434,-0.06041967677,19.54661332,0.09500288027,75.25877211,-0.1286982462,20.09982799,0.09321540905,72.62791054,-0.0631691063,19.2406572,-0.008232731854,16.09045696,-0.05175795333,6.277689191,-0.001729659898,16.16309944,-0.03570348147,6.301283056,0.002292236148,16.12138792,-0.03966595365,6.308338067,0
iP4s,(iP4s)35.jpg,train/iPhone-4s/(iP4s)35.jpg,0.04660272832,156.5765043,-0.1451685015,7.197686568,0.03605670115,160.5854249,-0.2066793638,7.996967964,0.03579260354,160.2450179,-0.2006808708,7.949905657,0.07730653143,122.1953835,0.02471177816,5.924811353,0.08355617576,126.4243191,0.03143087448,7.139273264,0.08092973837,126.3644235,0.0314487963,7.130536323,0.04679341521,32.20295316,0.1013397129,4.049322401,0.04377412289,32.50157909,0.1110275294,4.552862033,0.04307052819,32.53414919,0.1100850248,4.539867325,0
iP4s,(iP4s)86.jpg,train/iPhone-4s/(iP4s)86.jpg,0.03740358332,15.96311173,0.1517355957,52.27997659,0.02311457711,16.04995521,0.06203375179,59.82159087,0.01154735175,16.04478348,-0.05017247174,62.03790858,0.008086004031,35.52927979,-0.1978201969,50.36698337,0.008772595398,37.50124796,-0.2288073805,53.34626926,0.005362008083,37.17094125,-0.2419882918,54.03057397,-0.001997969334,4.687172789,0.1457975659,17.19905593,-0.003000822649,4.712667905,0.1624475717,17.35474872,-0.00313185749,4.732444002,0.1587587081,17.01610827,0
iP4s,(iP4s)29.jpg,train/iPhone-4s/(iP4s)29.jpg,0.1100712006,143.1771344,0.08577865859,9.210749623,0.1040225387,144.4844829,0.07378955371,9.268293528,0.1005364504,140.7447738,0.1071765797,9.161160868,0.07592926165,101.9077975,-0.04551690714,11.13252015,0.08082915353,102.6457312,-0.06635953206,11.28566041,0.07325022313,100.9399317,-0.06451779854,11.20013262,0.008505034733,21.32030436,0.02242651442,5.713202023,0.009336918779,21.27474243,0.02298164638,5.718474177,0.008482072437,21.3096435,0.02238466396,5.698368703,0
iP4s,(iP4s)140.jpg,train/iPhone-4s/(iP4s)140.jpg,0.04055235054,284.498886,-0.102619872,7.708410793,0.07253873515,296.9614057,-0.07318555933,7.67041936,0.07897488574,296.5406655,-0.09029496714,7.754954776,0.1270167822,212.060222,0.05575749024,8.497527973,0.1636512222,227.0888192,0.04354102297,8.499153694,0.1477824662,226.7333731,0.04288508144,8.395952565,0.01988285236,46.01655584,0.1405780909,4.534801801,0.0287889785,46.28294087,0.1353729373,4.456474442,0.04480093686,46.05201742,0.1331442247,4.52919117,0
iP4s,(iP4s)120.jpg,train/iPhone-4s/(iP4s)120.jpg,0.0600692725,78.9302082,0.4724517477,53.74415361,0.0458007639,82.32059192,0.2627672062,55.44722631,0.037858711,80.69579331,0.3949057763,53.65901944,0.0674271596,73.75396581,0.17939795,57.15901187,0.06485915751,78.78561106,0.4441468786,61.91166235,0.04966582372,75.95586297,0.3094204276,58.4027004,0.004349607944,8.791579901,0.2034984723,16.384603,0.004901202226,8.751589953,0.218304804,16.54823248,0.005908048984,8.758175239,0.2078991005,16.50616555,0
iP4s,(iP4s)216.jpg,train/iPhone-4s/(iP4s)216.jpg,-0.02454369925,87.32237171,-0.3699012209,14.80869267,-0.02771745669,89.62702626,-0.4127808882,15.22704781,-0.03421868791,89.06352,-0.3701777371,14.76586192,-0.1167314832,51.51935073,-0.207701439,18.37923136,-0.1078323767,54.00144697,-0.1627719496,20.23491274,-0.1120812438,53.68869811,-0.1026621351,20.0612037,0.01721673013,17.11301378,0.1442922255,9.137336097,0.0175476867,17.0905766,0.1450999986,9.197989929,0.01822432566,17.06395893,0.1488488735,9.110041405,0
iP4s,(iP4s)97.jpg,train/iPhone-4s/(iP4s)97.jpg,0.02071448681,63.35202265,-0.2483044252,28.41353532,0.007894225182,65.98582359,-0.2174194526,28.43997866,-0.003359390131,66.05510155,-0.2211048971,28.0470097,0.04721756251,39.02531802,0.08158587558,42.08594654,0.04183917507,41.26766786,0.118521441,42.57637115,0.02708540077,42.25357788,0.2241375665,39.03036416,-0.0008603373261,7.558176857,0.1388669328,14.50167766,-0.001106682827,7.572735591,0.139897966,14.47219623,-0.001626079977,7.592959337,0.1337512827,14.33475164,0
iP4s,(iP4s)211.jpg,train/iPhone-4s/(iP4s)211.jpg,0.02273126901,119.3135401,-0.1000956493,21.73589001,0.02470643204,121.6387826,-0.1369464256,22.24275938,0.03049358578,117.4079342,-0.09461690337,22.48929345,0.05368974768,98.33052629,0.3624272095,28.43219693,0.06645385153,100.4456831,0.3493098448,29.74493385,0.06754374941,96.43466472,0.3695683212,29.93148545,0.01860769616,16.4493692,0.3710503742,19.46740014,0.01617494075,16.38063095,0.3710034442,19.75004826,0.02568183043,15.75163592,0.3278945218,19.76459045,0
iP4s,(iP4s)45.jpg,train/iPhone-4s/(iP4s)45.jpg,0.00236636443,88.23163979,-0.3546540775,17.56010752,0.006655633949,91.12678773,-0.3521147589,17.84112162,0.000895467143,91.691768,-0.3553783232,18.09081038,0.1223398679,98.17896952,0.01215684568,17.8113426,0.1214333564,100.8548424,0.05831822736,18.44323335,0.1152581524,100.8686223,0.1200887626,18.30714682,0.00425800835,17.49506619,0.02711249428,8.621937892,0.009151223691,17.54954838,0.03103323183,8.580987369,0.01635539444,17.49596431,0.03458649213,8.623280288,0
iP4s,(iP4s)179.jpg,train/iPhone-4s/(iP4s)179.jpg,0.01681729226,28.11893311,0.06107951665,37.79693796,0.02375789579,28.55034029,0.03918350369,38.17014083,0.02394430845,28.29041112,-0.006901616122,37.17306218,0.06101250497,42.20118109,0.4536912755,37.19588033,0.06599906703,42.82165978,0.5010184119,38.54897956,0.06233689282,40.70704931,0.527007596,36.28889083,-0.005979681363,6.29760926,0.003476968871,7.389685884,-0.005416356343,6.256208545,0.003289150253,7.462993822,-0.005240644861,6.266607346,0.005061861536,7.418634243,0
iP4s,(iP4s)209.jpg,train/iPhone-4s/(iP4s)209.jpg,0.0554571893,28.91843584,0.1621263462,23.00712056,0.05543126312,28.36968983,0.2626712836,22.56842521,0.05863578255,27.77055596,0.3642714466,21.7733958,0.04110619113,23.37737747,0.3636332758,26.3624891,0.04281073602,22.89311102,0.3344371863,27.00325409,0.02979242459,22.2315443,0.299158788,26.86687628,0.007501183057,6.756404124,0.1525039001,8.520649518,0.006244246947,6.779194258,0.1480697956,8.461846211,0.005482996919,6.801947589,0.1497271932,8.383778077,0
iP4s,(iP4s)194.jpg,train/iPhone-4s/(iP4s)194.jpg,0.04526124354,30.03587239,0.7319390665,71.16686335,0.04538822254,30.75159059,0.6318627205,70.8911831,0.04069627047,30.10310994,0.6255363654,66.03807734,0.06687269503,28.38800115,0.9081641186,79.16079821,0.06504619415,29.35186954,0.6958566514,79.61751361,0.06125020841,28.06283862,0.6840561815,72.87081421,-0.004019649735,4.533637708,0.09413961599,8.680362635,-0.004651612053,4.562302401,0.06874685412,8.888836218,-0.004407263274,4.584869189,0.06956310787,8.733028874,0
iP4s,(iP4s)142.jpg,train/iPhone-4s/(iP4s)142.jpg,-0.002876121159,183.3670377,-0.1847672693,7.314556143,0.01071509332,189.4693421,-0.1593795718,7.377250516,0.01022127916,188.8538512,-0.1673500096,7.21432406,0.09126648418,155.4053533,0.0626048912,8.146931662,0.1049395954,163.1087988,0.05515324436,8.440913715,0.1047823848,162.143939,0.06294897417,8.208695991,0.04188871872,34.08449022,0.07314654221,4.212070569,0.04318434131,34.37873954,0.07207886921,4.160730515,0.05178771457,34.17760563,0.07631837973,4.116544059,0
iP4s,(iP4s)15.jpg,train/iPhone-4s/(iP4s)15.jpg,0.02169600017,104.1391541,-0.09385356038,27.38552755,0.03019810222,106.0332148,-0.1510881426,27.54402946,0.03461622266,102.7310399,-0.09626853484,27.12126072,0.07152477507,124.5286116,0.191590582,30.8775131,0.0814369992,129.7670929,0.192617556,31.84056181,0.08319632913,122.8102419,0.232473094,30.88179674,0.01475452307,16.73366215,0.5624773801,21.25072111,0.01325124146,16.83746799,0.55443657,21.08237657,0.01632793952,16.67147028,0.5676455644,21.17482332,0
iP4s,(iP4s)22.jpg,train/iPhone-4s/(iP4s)22.jpg,-0.00397229,123.7384857,0.06512153402,19.08673796,-0.01728483705,126.6277735,0.03164591038,19.71497807,-0.01527585455,116.2248125,-0.09519028364,22.62588292,0.07640501172,110.3109465,0.02020722303,15.4660736,0.08293388506,113.7818256,0.0458771622,15.99404021,0.06522327838,109.5852318,0.03177116252,17.03293431,0.01910038716,20.10445943,0.08095780246,8.878198068,0.02357404142,20.17713163,0.08488230221,8.857684901,0.04100566869,19.51221022,0.07969450127,9.518693,0
iP4s,(iP4s)73.jpg,train/iPhone-4s/(iP4s)73.jpg,0.0105656824,83.39981661,-0.2521418966,30.89752623,-0.009836972691,84.36491207,-0.2596189409,31.81941344,-0.02799843282,83.54080524,-0.2744824799,32.19892857,0.04192269419,67.57596708,0.453873553,31.42601178,0.04690314129,68.80576497,0.48085913,32.94906758,0.03913995095,67.61594311,0.4241929161,32.5185483,0.008843728598,14.11346173,0.09536854659,13.50291182,0.01067047907,14.10138149,0.1016546435,13.52137289,0.01059734915,14.09477676,0.1029394486,13.44469704,0
iP4s,(iP4s)68.jpg,train/iPhone-4s/(iP4s)68.jpg,-0.01063382052,73.9964998,-0.1257657602,23.41832236,-0.009451605464,79.76674937,-0.1655308554,23.19091859,-0.01067004229,81.61813919,-0.2159468754,22.77859426,0.000826611454,97.25966386,-0.02435301031,19.67733226,0.02356343384,107.0212853,0.07740451053,18.87351697,0.01214480822,109.7861582,0.08016779514,18.32011606,-0.0233079783,16.79126921,-0.06493473153,14.43185702,-0.005641985859,17.05908872,-0.02681137236,14.11635453,-0.004565753034,17.06227624,-0.02904216943,14.12111621,0
iP4s,(iP4s)227.jpg,train/iPhone-4s/(iP4s)227.jpg,0.05431244397,67.46856642,-0.4938002572,42.81910893,0.04385452212,69.37528503,-0.5088348778,42.41904094,0.03479071739,68.36787512,-0.5274695735,42.07695667,-0.02461583081,47.00528151,-0.395541992,28.68654859,-0.02074942944,49.60317706,-0.3953119715,29.72264002,-0.02531156341,46.23109522,-0.3628981676,28.68852137,0.01134162705,11.01465921,0.3494919693,16.89011941,0.01102190204,11.01080982,0.3565889991,17.02819691,0.0103143139,11.0131023,0.3429300421,16.77284047,0
